4215481,3
431735,86
10069621,1
10069660,1
642932,146
5404723,8
260000,21
90109,85
10069798,1
1154283,2
238189,7
10069840,1
824640,4
10069853,1
235488,84
3239346,155
3455033,17
263424,27
2499757,7
2977235,4
10070141,2
1008287,24
629576,75
557077,46
1316631,20
618379,42
4216258,1
673,465
1056539,12
1242228,3
2291431,6
154270,14
10070449,1
8962033,8
10070530,4
8769222,5953
10070566,1
8762962,9440
8483029,357
4178945,27
17774,497
4220482,1
4391314,8
2489350,53
9176418,16
8765682,5804
3594893,188
3489612,9
294802,272
10071014,1
8839311,141
547188,162
55035,65088
3439982,94
56049,750
1444236,76
2707256,6
8786265,47
4025547,6
8767536,325
8798765,32
10071269,1
10071376,4
6746516,46
4149343,581
9603191,4
8591957,3
8773607,315
4075338,71
3849491,6
9332628,2
2765159,12
893607,200
7109208,153
8775024,313
3308113,80
8766491,1310
10071582,1
8434176,2728
9625734,7
536410,14
1414959,2
9362210,4
5604499,3
4221259,1
4371253,5
69073,4
387822,29
1743819,10
200772,567
539702,6
3135287,4
10071917,1
1534366,14
10071925,2
10071943,1
10072018,1
8778821,65
1487974,45
9136165,8
1006612,64
4221818,1
10072331,1
10072337,1
8769643,315
3240593,5417
4222581,7
8863362,8
845581,26
4955568,9
8924415,16
2539141,12
4962292,9
175123,72
4223194,8
46433,146
4672807,421
1956393,16
10072877,1
4223757,1
1940575,10
4223929,1
4224122,2
4224194,1
10072897,2
4224448,2
4224482,2
4224611,5
4224709,1
4224730,95
9347964,3
676138,160
9928216,2
10073017,3
10073054,1
9767708,3
9911758,11
3334191,3
8771786,27
10073589,1
9909947,5
8867769,56
740192,291
9082955,25
81641,158
8770331,373
10073701,1
1764397,126
8894772,23
9926730,9
251563,324
6819518,6
4993045,10
3397603,8
1020176,21
2458825,40
5398168,20
3112036,21
8829791,74
8961097,6
1948255,16
10073990,1
1269069,121
8966102,6
38119,356
3906129,16
4868840,6
4226418,1
560725,10
2906619,62
4226939,1
4404968,55
1486993,21
573328,15
568134,29
3995181,15
4227762,1
2006848,10
10074447,1
4178279,1
10074535,1
3084906,77
748782,113
2110075,8
250515,22
8991526,4
3309242,28
1149361,49
556067,37
90059,51
77894,45
1495520,23
6820290,17
1323734,40
655694,18
725718,72
26528,34
1850562,1564
2238382,113
4196781,12
4228686,26
4120660,9
8782006,110
9377091,27
3401974,101
3899682,17
10074783,1
8255221,30
3899710,16
4685185,22
5251,20
9246667,13
9018461,6
2009467,26
1305941,2
1666998,8
1048789,9
8794068,45
321675,10
91220,52
83546,12
10075075,2
10075296,1
10075351,1
10075386,1
9133381,15
4294745,8
5944426,2
1941071,28
566363,121
