1024583,422
34,1
8763027,1
671415,25
368,6
8763091,3
8763213,4
530,29
664735,12
193,2
8763408,7
1879774,10
642,4
2487569,8
674688,3072
8313471,5972
8103815,29
1344,234
1404,56
1537,11
560215,1
840050,14
1924,1
8764354,1
8043715,25
2200,3
2225,6
8764933,1
3086405,22
1415379,1010
3991221,34
8765349,6399
1385973,40
8325789,3
1022558,5
8765704,5110
54353,8587
742773,221
4172,9
4263,13
1166430,1295
4321,22
2001341,3
4132,27
5398489,3
5367,12
1083647,21
6005,234
6124,38
6204,15
8172,13
8011,67
8429,21
5832256,3
777460,5
568213,22
8961,14
2249446,15
9562,25
630182,83
7587,233
10168,2
8470496,4
10241,54
10334,14
11450,60
11333,1
11627,42
11909,45
11835,12
11897,18
11941,13
11876,16
11057,9
11346,9
12179,212
8766398,1
12355,2
8766448,6464
12494,5
12566,1
4660740,3808
12755,47
14715,1833
12782,5
12854,571
2266309,391
12837,17
713509,282
672610,27
13066,1
13170,47
8767096,149
13368,4
8767139,1
3105786,1
739440,10
13594,102
38236,8113
8767612,1
5994113,564512
1718232,27
1939841,32
8768024,54
3365934,448
1150299,24
8768377,1
8768403,1
8768432,1
15716,4
15902,3
16125,36
16274,267
16375,13
16605,1
16721,3
572297,38
2916551,76
17347,1
17397,42
2164971,107
4160171,4723
563329,156
17508,2
8769474,7
8425113,202
1657170,63
8769516,37
8769566,45
18085,363
234219,12
6750072,13
239251,6
1277547,5
1150442,13
18512,1262
18818,1
5378733,4
5020199,4
8770457,3
8770535,4
8770961,1
8770995,222
8771066,176
78559,23
2664242,48
8771169,1144
1681474,118
8232908,120
2636398,1713
19603,1
677540,4
8771603,1
70554,277
1615446,2
19915,242
19949,51
19909,4
5762458,22
8771764,27
20131,28
20519,16
21232,300
8772236,2
30438,1
212768,20
448732,35
8773314,15
3203923,1
8773483,1
971533,28
563583,134
8773562,1
31556,9
30238,179
8773609,150
8773806,11
8773877,26
8773990,736
3346312,6
8774205,1
8774289,2
8774343,36
2049440,6
8774633,128
211,28
8725902,1
8774705,3
8774753,43
164631,425
945969,166
8775016,10
35796,53
35865,7
8775500,3
1503166,30
8775765,3
36154,169
3051202,10
633707,9
2419921,3
2397253,9
36187,16
34757,41
856106,17
1021472,50
36400,485
5583702,110
8776314,37
422814,5
8776745,3
523279,37
8777200,5
1504456,152
37026,3
37096,6
1357950,21
1130320,161
37328,7
8777769,6
8777823,30
8777827,1
8777828,2
8777838,6
8777857,1
1044708,11
8777884,2
8777993,127
8778201,32
260837,24
1901364,6
38456,2
783473,23
38647,2
3245419,7
38670,47
618265,246
38769,109
20331,110
8778546,58
1725610,24
618274,314
8778634,2
8778697,1
8778808,2
39445,10
1539031,9
437719,1
39681,1
1628733,2
8779341,2
5458816,28
421410,1
39790,3
226100,6
39852,1
8779720,40
8779903,4
8779959,8
185605,37
293275,125
2532473,6
8780167,4
2463620,49
44777,108
8780437,2
596850,15
4152167,16
8780776,1
3481528,3
41552,11
41639,1
42187,73
42178,12
42024,5
42017,27
42358,37
42317,5
42520,1
42546,63
1218537,3
42824,92
42890,8
3244936,93
8781221,6
8781359,77
2043503,113
52767,495
8781609,54
8781687,49
44142,4
43799,1
3987150,21
194574,112
44472,169
205921,26
8782628,1
44515,176
44601,11
4937080,4
44941,1
1381533,5
1803111,3
39038,52
1511899,3
576057,5
188188,128
46339,58
46685,202
46757,49
4864872,4
47252,662
47310,630
4197674,14
47415,18
443139,34
3497660,5
47506,91
3360967,31
47597,3
48076,181
48352,69
64435,5586
5544032,1
1284381,4
52130,1
2971385,123
8784557,1
8784585,28
20452,21
52858,9
55701,32
8784657,344
92396,300
53578,14
8784827,29
54046,155
54282,2
54477,42
56417,83
56451,212
3390767,8
2885284,2
1686703,19
3235,103
3673463,15
8767500,251
4572976,3
248613,4
928874,80
8770817,139
20471,256
8774215,30
33431,137
132680,557
8775504,7
8775703,6
45427,18
424750,18
36507,283
8776569,1
8776932,30
151204,144
125122,23
8778227,2
8778451,1059
1185388,35
3157779,7
3427656,106
8778971,1
4951536,1
1584769,2
41281,1
431500,12
2606391,224
8781973,1
1560885,7
8782218,2
8782392,5
3396552,14
44316,13
