238310,99
4215461,8
4625797,36
1212954,9
10069582,1
5918846,2
551654,21
6578801,6
237987,101
1087784,16
4215839,1
4184037,4
1789275,4
4520604,4
1360169,91
428087,72
347,71
167546,8
121750,45
169174,8
10070133,1
102323,14
6697151,4
65191,13
4216331,9
168187,10
10070355,1
160389,101
127962,64
171219,5
2490545,9
4216414,5
952567,15
4216601,4
1584980,10
1714385,37
3325208,2
5906802,8950
3406713,122
1167876,20
773548,800
8783656,224
8828403,82
129595,25
5367294,9169
8766711,4500
8762949,25539
2885876,6521
601190,13
8762454,6
389797,3358
8809295,74
2499979,59
4220507,1
8852674,146
4220563,1
7828401,1
10070854,1
4872763,3
8765965,5031
5667263,2565
8991495,6
2631052,4
4629499,34
20123,400
444756,365
71568,279
534788,4
9045591,10
4221015,6
10426,419
9606913,3
607,1147
8776190,171
9083773,9
8930215,107
8773612,238
9925250,3
5347816,14
2166412,35
96795,157
2569,693
10071515,1
4354159,18
3374252,68
85686,8138
9443425,6
8820783,51
528403,122
993079,9
510680,11
6768886,11
1222716,19
1564593,57
906511,73
2365,164
2265179,15
2678794,5
971970,8
3444820,13
2444293,3
3502671,4
8953176,67
10071960,1
8985915,3
4221681,1
1496196,66
8790494,75
10072315,1
5857967,1
8822972,38
2376324,1125
8841180,25
649372,62
4328201,149
8767242,581
1221900,18
10072652,1
2505184,14
7793417,3
4222676,4
8768052,668
298949,6
195944,253
37487,319
265088,12
15322,56582
3626935,2
4021317,28
93716,107
4223110,1
10072850,1
5466660,23
9335870,44
2894813,62
8929136,44
4223772,7
4223994,1
4224031,17
3322208,26
2093448,6
4224209,1
8765146,149
9091151,43
4224462,5
47123,19
72294,321
4224674,5
8777115,239
742504,6
4224835,9
4706754,3
3103054,4
10073200,2
6174540,4
10073340,1
3321668,60
684581,30
4014327,3428
1064340,179
8820430,100
9015922,12
8914805,21
390085,39
8805573,78
665021,8
1503723,33
6084,162
568249,34
7527941,20
1147994,40
1150084,63
3883703,4
7691377,9
9540966,2
1440802,3
790742,99
1162752,4
3603328,42
561794,13
10073997,2
10074013,1
8691682,2
3619978,1
9078329,5
5734823,69
9063850,2
952435,9
1281643,1
4226304,12
9331996,3
9077996,79
2317209,1
4226612,2
10074170,1
8582748,5
605909,5
8994075,6
6559229,20
681387,73
3135230,4
672886,32
3033454,9
681578,11
4227575,2
7570770,17
10074518,5
10074539,1
35883,75
447,162
8826939,234
1323067,33
8772491,75
16420,415
1239494,120
5572,76
259329,68
223544,52
1147451,14
2061225,6
2272071,19
4393,27
454400,93
214943,32
1509945,25
3161167,7
4150225,5
10074825,2
1162657,64
2775514,102
2715493,13
8832056,174
3057786,147
5230543,5
2725962,16
9028783,5
1086720,13
4839148,7
4980235,1
9042354,7
1779960,37
9866074,12
48245,166
3399878,11
3863547,3
8788045,5
9045728,25
2963268,15
3408750,4
1955182,101
4676107,2
1349163,5
3915940,6
253236,206
10075503,1
1094507,58
3224521,39
121794,14
4229303,1
4478,90
1016327,22
1016501,93
2343985,5
400016,147
1284149,20
1355428,71
3065001,34
2261250,1
3592253,19
2299515,91
618793,108
552218,126
217170,104
1666424,11
627921,68
2608121,81
383176,119
1012556,2
184598,36
1174687,84
4229735,22
1234852,58
2289654,83
1665915,7
1574700,15
1507121,6530
2357437,211
1353561,230
194848,216
2347968,54
251333,244
1526797,75
546607,252
1353573,193
565335,66
546868,173
72413,77128
628921,102
266955,138
4230141,2
1301923,130
91879,124
4230400,95
623082,202
443761,149
1434834,36
389874,42
1509252,73
4230752,13
4230829,63
4193680,54
1782054,25
214749,461
929148,19
47270,391
1847847,108
889336,182
1848622,108
4231322,63
1416928,328
1377541,143
10075616,1
526756,46
8794055,178
1583117,7
10075652,3
8769897,112
10070432,1
4220909,7
676815,6
10071810,2
8795751,5
3565307,46
3027811,5
895352,76
4224155,3
4224202,12
1676115,19
4224973,1
96802,829
1072830,22
1814120,26
1552159,36
4227322,4
4227581,14
5485209,2
84429,23
9158914,16
1564415,20
1344269,5
202316,9
17046,141
895575,69
9857315,2
10074928,1
288954,16
1048783,5
10075506,4
4229431,3
4229550,18
895223,40
47522,431
436391,169
3128152,8
1501907,81
3577299,49
3545855,15
1390775,53
4230570,9
118050,346
1279604,267
1705535,67
1552208,123
262837,32387
655721,250
928973,17
4887361,2
9728882,3
907136,57
567039,50
898900,14
645134,845
6367143,24
8774446,278
9231340,9
4231894,8
9072965,28
4231923,6
8782106,11
10075885,1
10076004,1
10076083,1
10076098,1
3971923,66
214813,133
8979127,49
1411344,231
1445023,6
248803,48
892174,10
2564656,1
4843373,12
2055218,32
945154,18
10076504,1
652897,10
10076579,1
10076590,1
10076622,1
7093593,12
389736,38
226710,17
646286,69
217322,47
63171,24
