17463,369
79994,15586
249876,2238
216049,285
100359,335
25941,88
297416,58
1348018,16
9292754,1
1157934,20
196949,589
8850835,65
3188126,1
1824035,1
1764260,27
672556,2812
8764437,6992
249595,32
1824131,6
1807570,31
8763518,4032
3421141,7499
1507028,32
3561970,1995
9292891,1
130647,6
8766994,3613
2825764,42
1169495,2
8828786,38
8828763,27
4438126,216
3327393,37
8828839,156
8774273,1933
1178796,251
8776208,292
8776249,552
726640,24
1622746,7
8770163,305
23839,205
8943817,12
2334247,4
9085758,4
9227789,7
8805443,10
8929154,23
9207851,3
1825272,1
1942470,185
1825313,4
7795855,2950
9293320,11
2657305,453
1825548,8
9293430,4
617930,85
43948,635
1238578,500
295573,2
432230,184
1367844,144
79072,33
603290,390
1637557,1
450412,6
9293876,2
563777,181
9215992,8
9098794,40
924134,12
9294038,3
9294065,1
1158816,3199
2770089,23
8842645,14
9294396,2
4689646,39
2324644,34
9294590,2
18248,339
8778872,107
219201,71
32409,111
1564476,7
3999167,20
6744075,7
8811157,103
112073,38
5523531,3
5979134,29
58649,15
8833317,2
8832083,150
847852,3
219306,53
55193,238
1993257,406
1938323,113
2646783,25
1827339,13
711986,3
19109,36
1537541,25
186184,2
230658,5
1001688,4
405129,26
246916,68
412697,13
579248,3
9295776,1
9295810,6
5053773,105
8811174,32
8772562,487
2099005,283
201956,111
723363,70
8806153,154
1295002,4
1828772,1
244667,4
285305,13
8771846,236
3049902,12
1163002,16
9296134,1
793574,10
8804369,473
1829291,2
213063,45
926735,5
3412248,5
7414368,3
300,124
109108,89
100066,59
433030,467
1829785,1
1829818,2
2899461,5
43432,82
1388170,38
5371663,7
9296575,1
1830315,1
1360581,1
53363,201
435022,30
1446047,9
9296766,2
8872663,45
428836,8
85317,161
2445214,14
8821648,23
439360,16
1830717,4
2668056,1
943419,50
9296918,1
8871576,60
1831010,1
5003422,9
8818186,111
8864438,151
5350057,58
28569,109
8780622,79
8804814,28
33524,105
1831207,2
219045,626
8301388,3
94986,189
9297361,1
735400,3
1831884,24
71404,46
214670,83
618730,351
21629,203
99094,82
227232,18
130975,75
1832193,1
1832213,1
1832264,1
407603,2209
427339,7
1576373,122
1832565,6
9079742,10
9297741,1
446965,5
1832681,6
542766,10
233330,535
213860,388
4581747,173
3935254,632
2638304,75
1833369,1
181335,3
995129,2
2151296,23
180654,17
45149,56
9255157,2
1127795,9
1834051,3
145125,334
14496,7
575899,2
16012,38
9298229,1
9298349,1
9298398,1
2511278,243
8512388,215
9069188,2
3034565,3
9298611,5
1834494,2
9298612,1
8797842,17
716278,76
438121,8
2792736,4
8862091,2
665735,6
8265607,5
3585536,20
861958,14
1835492,1
6753398,3
1835668,6
1190976,14
1332812,32
1835875,5
433535,8
1835937,1
7832603,16
53349,18
658810,189
286915,40
8549050,30
4962597,3
194738,256
68984,480
1837056,2
1649603,3
3099088,4
9299830,2
195622,263
189621,14
487977,1
1781526,11
1837585,1
129279,59
852006,3
78128,13
5845,121
5069119,1
61413,41
550667,20
5811481,5
8981781,4
582403,40
4846458,2
34819,1112
188816,138
563314,1
9301312,2
1066267,2
1838597,2
2018087,4
4418194,143
985723,26
1654760,23
1839871,1
1386002,16
106128,63
999497,24
9073133,12
1198187,21
523105,4
36512,15
1452996,11
2996656,13
3056274,17
1637937,9
9302121,1
184391,16
2289975,2
40872,16
218259,16
7116936,2
626420,23
1840698,1
1150173,25
9302571,1
285025,29
8804302,9
3564910,37
89881,63
1840942,3
1841027,1
